Peptide,Protein,Y
208,3746,0
537,3618,0
1987,3750,0
854,3792,0
577,4028,0
2364,3832,0
353,3449,0
611,4064,0
662,3369,0
2097,3281,0
558,3589,0
2017,3735,0
474,2981,0
778,3750,0
334,3193,0
1173,3582,0
331,4039,0
599,3013,0
2104,3325,0
846,2981,0
74,3406,0
1006,2964,0
1432,3854,0
450,3590,0
2303,3207,0
684,3780,0
1595,4080,0
2440,3319,0
1575,3721,0
1365,3619,0
2198,3273,0
138,3162,0
52,3174,0
1698,3423,0
1118,3616,0
1878,3269,0
944,3721,0
2566,3750,0
784,3770,0
1063,3293,0
2178,3643,0
1467,3685,0
35,3243,0
178,3246,0
1031,3485,0
231,2868,0
924,3269,0
927,3432,0
635,3484,0
2405,4066,0
806,3057,0
751,3201,0
497,3398,0
421,4059,0
53,2878,0
898,3470,0
711,3642,0
55,3868,0
1122,2853,0
361,2863,0
1080,2896,0
1802,3248,0
771,2854,0
1785,3658,0
1736,2851,0
2334,3852,0
223,3639,0
722,2970,0
2418,3584,0
312,3291,0
913,3619,0
1918,3289,0
2306,2873,0
2189,3187,0
495,3394,0
419,4086,0
600,3251,0
210,3149,0
1333,4046,0
2155,3433,0
2549,3852,0
1744,4087,0
1402,3177,0
1105,3995,0
2060,4037,0
863,3654,0
1385,3470,0
1190,2976,0
1603,3719,0
2462,3961,0
1579,3899,0
1244,3541,0
838,4046,0
1050,3258,0
1340,4078,0
2376,3008,0
1736,2979,0
2073,3420,0
2363,3865,0
2229,3162,0
191,3954,0
772,3677,0
2131,3962,0
797,3653,0
2534,3716,0
377,3349,0
973,3295,0
1024,3621,0
2305,3045,0
1834,3311,0
931,3496,0
2541,3670,0
593,3579,0
1668,2943,0
2145,3406,0
1832,3405,0
455,3922,0
1541,4061,0
1767,3439,0
1482,3530,0
103,3838,0
1079,3549,0
2455,3827,0
2131,3120,0
758,3980,0
851,2900,0
48,3509,0
1324,4032,0
75,3889,0
2293,3153,0
1446,2997,0
907,4014,0
850,3263,0
2352,4038,0
1496,4036,0
433,3527,0
1822,2955,0
853,3370,0
395,2914,0
1127,3389,0
1053,3463,0
2311,3177,0
1324,3132,0
118,3395,0
1864,3519,0
1380,3748,0
55,4041,0
2069,2878,0
2058,2891,0
1909,3236,0
1447,3624,0
1115,3140,0
484,3824,0
1188,2853,0
450,4054,0
512,3247,0
1201,3946,0
2257,3722,0
738,3001,0
1856,2887,0
2124,4076,0
1705,3505,0
1781,3560,0
1958,3493,0
1391,3132,0
1547,2914,0
2417,3669,0
2041,3696,0
710,3179,0
1828,3002,0
1538,3308,0
2123,3134,0
146,3216,0
1597,3694,0
2123,3097,0
1958,3759,0
2229,3830,0
2111,3271,0
86,3542,0
1128,2877,0
2058,3881,0
1260,3428,0
339,3103,0
1794,3111,0
542,3050,0
1715,3234,0
1339,3378,0
1540,4021,0
591,4030,0
194,3555,0
1030,3664,0
2558,3702,0
955,2980,0
33,3793,0
1669,3810,0
868,3114,0
2085,3676,0
1957,2890,0
557,3537,0
1103,3059,0
1462,3102,0
2225,3303,0
1397,3037,0
795,3791,0
1604,3306,0
445,4030,0
1207,3210,0
792,3227,0
1844,2863,0
1563,3507,0
580,3345,0
2091,3823,0
2217,4038,0
307,3588,0
1058,3168,0
1183,3658,0
262,3261,0
748,3346,0
931,3305,0
966,3411,0
1295,3656,0
1609,3305,0
224,2894,0
1277,3841,0
2507,4019,0
2497,2855,0
2322,3415,0
865,3592,0
2298,3616,0
2096,3908,0
1857,3460,0
325,3161,0
2121,3546,0
1195,3636,0
69,3801,0
422,2954,0
981,2906,0
1367,3271,0
875,3774,0
362,2861,0
1743,3278,0
850,3616,0
418,4018,0
1596,3376,0
771,3463,0
2119,3625,0
1730,2954,0
2160,3353,0
1615,3938,0
391,3171,0
2424,3860,0
511,4073,0
2325,4007,0
957,2882,0
781,3039,0
1041,3717,0
2264,3415,0
2526,2895,0
892,3810,0
1524,2946,0
2342,3159,0
1017,3961,0
1954,3419,0
1885,3252,0
286,3211,0
1980,3501,0
582,2939,0
1907,3412,0
1863,3370,0
1303,3444,0
496,3531,0
1715,3929,0
502,3791,0
1373,3440,0
1514,3409,0
857,3356,0
607,3495,0
681,3124,0
2246,2919,0
1469,4030,0
1457,3750,0
1573,4052,0
669,3336,0
1603,3077,0
846,2869,0
853,3335,0
738,3457,0
1271,3946,0
1901,3787,0
417,3371,0
1832,3650,0
1406,3256,0
1520,2922,0
1585,3078,0
1612,3634,0
644,3672,0
1366,3569,0
1457,3320,0
279,4011,0
2191,3625,0
1541,3054,0
948,2926,0
734,2937,0
1479,3939,0
2405,3540,0
1869,3038,0
1023,3888,0
1210,3539,0
1323,3394,0
1258,2951,0
2203,4089,0
2299,4044,0
1569,3437,0
2078,2993,0
1791,3918,0
548,3406,0
1125,2976,0
524,3303,0
2349,3008,0
60,3357,0
480,3100,0
2485,2912,0
598,3700,0
1197,3365,0
495,3583,0
982,3084,0
1686,3879,0
1414,3070,0
2461,2869,0
889,3430,0
336,3817,0
831,3852,0
1982,3628,0
342,4084,0
1251,3878,0
1354,3156,0
2503,3585,0
568,3486,0
772,3185,0
1025,3417,0
25,3616,0
264,3369,0
89,3486,0
969,3280,0
318,2994,0
1945,2926,0
2244,2898,0
811,2931,0
463,3952,0
872,3621,0
2381,4036,0
777,3129,0
773,2890,0
1297,2934,0
2558,3482,0
2204,4034,0
521,3935,0
1324,3463,0
995,3866,0
779,4004,0
948,2916,0
1435,4038,0
1375,3127,0
2317,3586,0
1057,4082,0
911,3020,0
801,3800,0
2518,3414,0
2521,3000,0
68,3439,0
1004,3967,0
2397,3957,0
198,3623,0
728,3085,0
1640,3809,0
323,3792,0
435,3769,0
160,3851,0
1861,3548,0
860,3612,0
346,3629,0
2346,3671,0
1643,3314,0
1843,3008,0
760,3977,0
1545,3826,0
1915,3374,0
363,3852,0
2540,3207,0
1690,3040,0
1400,3007,0
1867,2964,0
798,3590,0
2415,3257,0
1353,3986,0
538,3901,0
1947,3190,0
2375,3605,0
1019,3124,0
2187,3848,0
1959,2890,0
1159,3192,0
2565,3678,0
550,4052,0
1779,3055,0
909,3178,0
2528,3978,0
2335,3493,0
2241,2883,0
2062,4050,0
2502,3762,0
2247,4060,0
1252,3614,0
758,2983,0
2163,3771,0
1288,3266,0
360,3452,0
2264,3744,0
1466,3213,0
1381,4085,0
2153,3984,0
1538,2970,0
2142,3408,0
512,2893,0
2157,3328,0
539,2861,0
547,3301,0
729,3215,0
1716,3588,0
585,3982,0
1349,3310,0
212,3395,0
595,3552,0
110,2889,0
2130,3784,0
41,3515,0
590,3946,0
1423,2853,0
273,2968,0
374,3292,0
2267,3758,0
2237,3383,0
1075,3504,0
866,2966,0
2430,3993,0
1046,3297,0
2285,3881,0
1687,3125,0
809,3956,0
1196,3747,0
2451,3218,0
1921,3558,0
1490,3755,0
2540,3557,0
650,4056,0
1821,3611,0
329,3792,0
1371,4069,0
2061,3615,0
777,3605,0
102,2992,0
594,3442,0
2510,2998,0
1690,2991,0
703,3244,0
1788,3389,0
822,3856,0
189,3608,0
557,3706,0
817,3278,0
1867,3281,0
1584,3904,0
1198,3243,0
1811,3030,0
3,3571,0
1003,2892,0
453,3146,0
1866,3435,0
2402,3385,0
1395,3342,0
1222,3297,0
708,3153,0
1928,3006,0
662,3853,0
2388,3254,0
91,3324,0
1029,3182,0
1007,3198,0
1556,3067,0
482,3704,0
235,3838,0
287,3529,0
1265,2929,0
2345,3080,0
1160,3401,0
1237,3087,0
344,3397,0
1923,3196,0
492,3781,0
1846,3067,0
1814,3709,0
993,3246,0
345,3382,0
1936,2853,0
2364,2890,0
439,3147,0
2534,3290,0
188,3929,0
1497,3382,0
221,2996,0
528,3323,0
203,3868,0
902,4027,0
2224,3822,0
1351,2890,0
489,3520,0
1424,2922,0
2457,3516,0
1120,3238,0
499,3972,0
887,3584,0
1859,3081,0
98,2887,0
765,3996,0
1442,3187,0
970,3893,0
905,3079,0
1341,3890,0
2565,3617,0
1442,3843,0
115,4013,0
2372,3505,0
1483,3472,0
869,3236,0
1277,3305,0
828,2931,0
109,2927,0
1279,3444,0
2232,3173,0
2509,3128,0
424,2855,0
2014,3904,0
1475,2855,0
2448,3593,0
2480,3906,0
274,3619,0
2440,3336,0
1827,3105,0
2128,3764,0
141,3997,0
703,3621,0
1188,3046,0
441,3975,0
15,4021,0
1130,3627,0
852,3690,0
639,3917,0
2491,3555,0
2407,3457,0
976,2904,0
1392,3877,0
350,4056,0
340,3979,0
436,3472,0
1262,3694,0
2005,3607,0
756,3616,0
1362,3145,0
65,3834,0
1370,3756,0
635,3443,0
2238,3559,0
159,3140,0
2309,3346,0
147,3499,0
816,2964,0
250,3415,0
1819,3762,0
1394,3048,0
1271,3434,0
1033,2870,0
973,3773,0
1704,2888,0
408,2950,0
376,3539,0
1261,3196,0
970,3602,0
1446,3990,0
153,3530,0
628,3153,0
766,3586,0
2461,3184,0
2477,3444,0
1462,3925,0
408,4022,0
2074,3883,0
384,2885,0
1982,3947,0
1958,3992,0
1602,3923,0
1490,3045,0
1945,3850,0
1652,3120,0
1757,3025,0
2453,3402,0
2309,3460,0
1449,3316,0
1892,3711,0
920,3258,0
870,3608,0
1310,3646,0
1094,2992,0
556,3279,0
584,3918,0
1255,2900,0
2455,2850,0
2518,3244,0
729,3682,0
163,4041,0
536,3467,0
1174,3272,0
1629,3861,0
710,3549,0
859,3457,0
1530,2921,0
424,3412,0
1999,3595,0
2373,4063,0
1567,3879,0
2447,3921,0
1101,3642,0
2029,3224,0
1686,3658,0
316,3620,0
1978,3789,0
545,2924,0
1002,3960,0
549,3642,0
1362,4031,0
107,3740,0
758,3192,0
1273,2927,0
714,3811,0
208,3662,0
1569,3040,0
160,3602,0
66,3575,0
1983,3274,0
545,3595,0
2383,2981,0
2473,2872,0
1996,3536,0
1328,3089,0
2141,3395,0
1750,3003,0
2420,3954,0
2469,2856,0
2112,3319,0
1999,2948,0
1429,2959,0
176,3819,0
2496,2971,0
699,3543,0
596,3171,0
908,2903,0
966,4080,0
642,4017,0
2298,2960,0
713,3331,0
477,4031,0
624,3709,0
1858,3081,0
1917,4084,0
2241,4014,0
2277,3665,0
926,3367,0
1503,3427,0
388,2872,0
1169,2989,0
2049,3016,0
1607,3872,0
1652,3272,0
2497,2912,0
546,2932,0
2183,3219,0
703,3518,0
197,3044,0
2261,4039,0
680,3353,0
1378,3979,0
1879,3305,0
2026,2853,0
714,3328,0
607,3616,0
1469,4074,0
2411,3374,0
123,2973,0
1670,3495,0
786,2880,0
700,3065,0
530,3995,0
601,2888,0
403,4011,0
1478,3136,0
268,4086,0
495,3189,0
1189,3405,0
1403,2975,0
1862,3809,0
1286,3670,0
120,2851,0
1602,3104,0
1021,3926,0
170,2964,0
1309,3201,0
1660,3828,0
1190,3234,0
877,2859,0
346,3657,0
175,3671,0
129,3414,0
1767,3759,0
1555,3705,0
1124,3828,0
954,3654,0
2174,3899,0
2403,3115,0
414,3210,0
1174,3732,0
2523,4077,0
427,3350,0
705,3287,0
665,3982,0
1752,2851,0
809,3423,0
148,3817,0
2377,3995,0
1684,3532,0
1626,3013,0
547,3548,0
526,2996,0
469,3250,0
209,3744,0
2179,3587,0
1803,3946,0
1284,3924,0
2550,3869,0
1834,3500,0
2286,3861,0
1627,3983,0
1190,3041,0
1524,3749,0
722,3333,0
1870,4019,0
1986,3966,0
1981,3022,0
123,3399,0
379,3504,0
236,3194,0
678,3678,0
120,3546,0
990,3008,0
1258,2884,0
1840,3975,0
2488,3678,0
2459,3171,0
95,3882,0
1103,2890,0
737,3360,0
2031,3083,0
735,3146,0
882,4052,0
290,2941,0
1224,3201,0
1353,3395,0
1201,3204,0
1191,3209,0
2284,3326,0
2089,3280,0
6,2905,0
1906,2984,0
2332,4044,0
1815,3717,0
1757,3385,0
2275,3415,0
1783,3874,0
2217,3395,0
931,3893,0
1672,3329,0
180,3018,0
800,3517,0
1389,3260,0
1349,3102,0
2494,2926,0
1828,3175,0
1298,2906,0
1608,3377,0
1215,3307,0
132,3059,0
806,3682,0
2171,3269,0
1707,3383,0
1697,3788,0
1651,3576,0
94,3644,0
682,3143,0
1197,2854,0
1900,3715,0
1514,4033,0
2553,3918,0
1835,2991,0
2247,3107,0
1099,2885,0
1465,3102,0
1754,3241,0
1737,3838,0
1261,3361,0
1442,3237,0
1166,4074,0
793,4054,0
2312,3318,0
290,3445,0
712,2936,0
2362,3462,0
1707,3792,0
2471,2860,0
2369,2941,0
1405,2910,0
1328,2935,0
417,2981,0
1667,3143,0
2329,3382,0
1396,3550,0
677,3123,0
1259,3648,0
1798,3446,0
1393,3866,0
749,3722,0
1082,3591,0
398,3643,0
1401,3186,0
1277,3188,0
1461,3205,0
2112,3891,0
1831,4088,0
836,2896,0
809,3761,0
884,3883,0
2263,2907,0
1713,3405,0
2208,3669,0
165,3909,0
1378,2882,0
940,3373,0
1890,3323,0
853,2908,0
38,3909,0
442,4087,0
1044,3179,0
277,3663,0
1965,3350,0
1913,2992,0
1126,3420,0
1017,3509,0
1691,2915,0
1641,3305,0
328,2864,0
1549,3537,0
2567,3700,0
1089,4076,0
2444,3011,0
673,3289,0
506,3014,0
873,2903,0
1165,3183,0
1874,3628,0
185,3513,0
835,3485,0
1251,2878,0
172,4019,0
1419,4030,0
114,3802,0
723,2994,0
673,3428,0
900,3404,0
209,2943,0
2028,3064,0
